Origin;Sequence;Creation Date;Client Document;UF;City;Address Type;Postal Code;Courrier;Status;Coupon;Quantity_SKU;Category Ids Sku;Reference Code;SKU Selling Price;SKU Total Price;Total Value;Discounts Names;Cancelled By;Corporate Document;SalesChannel
Marketplace;45453;2020-07-21 16:53:04Z;12848;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/1/34/44/;6437 -  L;9499;9499;32398;;;;4
Marketplace;43391;2020-07-17 22:46:24Z;16719;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/1/34/44/;6437 -  L;9499;9499;105396;x;;;4
Marketplace;39365;2020-07-10 17:58:32Z;15509;BUENOS AIRES;Maquinista F Savio;residential;1620;Correo;Faturado;;1;/1/34/44/;6437 -  L;8499;8499;42998;;;;3
Marketplace;36135;2020-07-06 18:44:22Z;1440;SALTA;Campo Santo;residential;4432;Correo;Faturado;;1;/1/34/44/;6437 -  L;8499;8499;71299;x;;;4
Marketplace;34895;2020-07-05 09:36:02Z;14754;MISIONES;Posadas;residential;3300;Correo;Faturado;;1;/1/34/44/;6437 -  S;8499;8499;70498;x;;;3
Marketplace;43107;2020-07-17 11:53:54Z;11590;Santa Fé;Esperanza;residential;3080;Correo;Faturado;;1;/1/34/44/;6438 -  L;9499;9499;87597;x;;138;3
Marketplace;47165;2020-07-26 14:52:57Z;11637;Buenos Aires;Chivilcoy;residential;6620;Correo;Faturado;;1;/1/34/44/;6438 -  M;9499;9499;55997;;;;1
Marketplace;46065;2020-07-22 21:52:51Z;15967;Santa Cruz;Río Gallegos;residential;9400;Correo;Faturado;;1;/1/34/44/;6439 -  L;9499;9499;92398;x;;;3
Marketplace;39869;2020-07-11 10:21:27Z;11548;Córdoba;Córdoba;residential;5021;Correo;Cancelado;;1;/1/34/44/;6439 -  XL;8499;8499;77998;x;;;1
Marketplace;39159;2020-07-10 13:27:05Z;16794;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1116;Correo;Faturado;;1;/295/301/325/;6440 -  L;16299;16299;20799;;;;3
Marketplace;40481;2020-07-11 21:32:00Z;16795;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/301/325/;6441 -  L;16299;16299;40198;;;;3
Marketplace;40539;2020-07-11 22:27:53Z;16796;Córdoba;Capital;pickup;5003;Correo Sucursal;Faturado;;1;/1/34/43/;6442 -  0;14499;14499;14499;;;;1
Marketplace;35185;2020-07-05 14:32:11Z;9082;NEUQUÉN;Neuquén;residential;8300;Correo;Faturado;;1;/1/34/43/;6442 -  0;14499;14499;91192;x;;;1
Marketplace;41287;2020-07-12 17:59:28Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6443 -  40;24099;24099;117095;x;;;1
Marketplace;41287;2020-07-12 17:59:28Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6443 -  41;24099;24099;117095;x;;;1
Marketplace;37721;2020-07-08 16:48:42Z;16797;Córdoba;Córdoba;residential;5012;Correo;Faturado;;1;/1/46/47/;6443 -  43;24099;24099;26599;;;;1
Marketplace;41287;2020-07-12 17:59:28Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6444 -  39;24099;24099;117095;x;;;1
Marketplace;40997;2020-07-12 13:52:07Z;16798;Chaco;Resistencia;residential;3500;Correo;Faturado;;1;/1/46/47/;6445 -  25;18899;18899;23399;;;;1
Marketplace;32071;2020-07-01 11:26:56Z;13763;Córdoba;San Francisco;residential;2400;Correo;Faturado;;1;/1/46/47/;6445 -  28;18899;18899;23399;;;;1
Fulfillment;38383;2020-07-09 13:41:27Z;16799;Catamarca;Recreo;residential;5260;Correo;Faturado;;1;/1/46/47/;6445 -  28;20790;20790;22373.49;;;;1
Fulfillment;40693;2020-07-12 05:27:11Z;16800;Mendoza;Costa De Araujo;residential;5535;Correo;Faturado;;1;/1/46/47/;6445 -  30;20790;20790;20790;;;;1
Marketplace;37899;2020-07-08 20:34:51Z;16801;Buenos Aires;Quilmes;pickup;1878;Correo Sucursal;Faturado;;1;/1/46/47/;6445 -  31;18899;18899;42298;;;;1
Fulfillment;38957;2020-07-10 08:12:02Z;16802;Santa Fe;Funes;residential;2132;Correo;Faturado;;1;/1/46/47/;6446 -  25;20790;20790;20790;;;914;1
Fulfillment;36401;2020-07-06 23:17:21Z;16803;Corrientes;Curuzú Cuatiá;residential;3460;Correo;Faturado;;1;/1/46/47/;6446 -  28;20790;20790;41580;;;;1
Marketplace;41351;2020-07-12 18:51:39Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6446 -  28;18899;18899;113394;x;;;1
Marketplace;41351;2020-07-12 18:51:39Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6446 -  29;18899;18899;113394;x;;;1
Fulfillment;37503;2020-07-08 12:56:39Z;16804;Misiones;pasadas;residential;3300;Correo;Faturado;;1;/1/46/47/;6446 -  30;20790;20790;20790;;;;1
Marketplace;41351;2020-07-12 18:51:39Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6446 -  30;18899;18899;113394;x;;;1
Fulfillment;39489;2020-07-10 20:32:36Z;16805;Santa Fe;Capitán Bermúdez;residential;2154;Correo;Faturado;;1;/1/46/47/;6446 -  31;20790;20790;20790;;;;1
Marketplace;41351;2020-07-12 18:51:39Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6446 -  31;18899;18899;113394;x;;;1
Marketplace;41351;2020-07-12 18:51:39Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6446 -  32;18899;18899;113394;x;;;1
Fulfillment;39777;2020-07-11 03:19:45Z;16806;Neuquén;Zapala;residential;8340;Correo;Faturado;;1;/1/46/47/;6446 -  33;20790;20790;20790;;;;1
Marketplace;41351;2020-07-12 18:51:39Z;12127;SALTA;Urundel;residential;4542;Correo;Faturado;;1;/1/46/47/;6446 -  33;18899;18899;113394;x;;;1
Marketplace;35405;2020-07-05 19:43:43Z;16071;CÓRDOBA;Córdoba;residential;5000;Correo;Faturado;;1;/1/46/47/;6447 -  26;18899;18899;45798;;;;1
Fulfillment;37647;2020-07-08 15:26:44Z;16807;Salta;Salta;residential;4400;Correo;Faturado;;2;/1/46/47/;6447 -  32;20790;41580;41580;;;;1
Fulfillment;36401;2020-07-06 23:17:21Z;16803;Corrientes;Curuzú Cuatiá;residential;3460;Correo;Faturado;;1;/1/46/47/;6447 -  32;20790;20790;41580;;;;1
Marketplace;37899;2020-07-08 20:34:51Z;16801;Buenos Aires;Quilmes;pickup;1878;Correo Sucursal;Faturado;;1;/1/46/47/;6447 -  32;18899;18899;42298;;;;1
Marketplace;35777;2020-07-06 10:18:08Z;12148;Mendoza;Las Heras;residential;5500;Correo;Faturado;BIENVENIDA;1;/1/46/47/;6447 -  33;17009.1;17009.1;45808.2;x;;;1
Marketplace;46087;2020-07-22 23:14:46Z;16808;Jujuy;San Salvador De Jujuy;pickup;4600;Correo Sucursal;Faturado;;1;/1/46/47/;6448 -  25;40399;40399;44899;;;;1
Marketplace;41073;2020-07-12 14:48:24Z;12290;Entre Ríos;Federal;residential;3180;Correo;Faturado;;1;/1/46/47/;6448 -  25;24399;24399;62598;x;;;1
Fulfillment;40329;2020-07-11 18:23:18Z;16809;Formosa;El Espinillo;residential;3615;Correo;Faturado;;1;/1/46/47/;6448 -  26;26840;26840;26840;;;;1
Marketplace;35405;2020-07-05 19:43:43Z;16071;CÓRDOBA;Córdoba;residential;5000;Correo;Faturado;;1;/1/46/47/;6449 -  26;24399;24399;45798;;;;1
Marketplace;41483;2020-07-12 20:13:28Z;11965;Cordoba;Villa Maria;pickup;5900;Correo Sucursal;Faturado;;1;/295/301/325/;6450 -  L;16299;16299;46647.99;;;;3
Marketplace;44075;2020-07-19 02:39:03Z;16810;Córdoba;Córdoba;residential;5016;Correo;Faturado;;1;/295/301/325/;6450 -  M;19999;19999;22499;;;;3
Marketplace;38125;2020-07-09 03:11:29Z;16811;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/295/301/325/;6451 -  XL;16299;16299;42698;;;;3
Marketplace;48461;2020-07-29 16:51:55Z;11896;Buenos Aires;Chillar;residential;7311;Correo;Faturado;;1;/295/301/325/;6452 -  L;19999;19999;115096;x;;519;3
Marketplace;47801;2020-07-27 23:40:52Z;16812;Chubut;Trelew;residential;9100;Correo;Faturado;;1;/295/301/325/;6452 -  XL;19999;19999;24499;;;;3
Marketplace;33267;2020-07-03 07:15:43Z;4592;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/301/325/;6453 -  L;16299;16299;32598;;;;3
Marketplace;48461;2020-07-29 16:51:55Z;11896;Buenos Aires;Chillar;residential;7311;Correo;Faturado;;1;/295/301/325/;6454 -  L;19999;19999;115096;x;;222;3
Marketplace;37295;2020-07-08 00:56:30Z;11895;Buenos Aires;Quilmes;residential;1878;Correo;Faturado;;1;/295/301/325/;6455 -  L;16299;16299;61058;x;;;3
Marketplace;33267;2020-07-03 07:15:43Z;4592;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/301/325/;6456 -  L;16299;16299;32598;;;;3
Marketplace;40205;2020-07-11 16:04:00Z;10530;Córdoba;Capital;pickup;5021;Correo Sucursal;Faturado;;1;/1/46/47/;6457 -  30;12399;12399;12399;;;;1
Marketplace;44057;2020-07-19 01:04:38Z;16679;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/1/34/41/;6458 -  0;30960;30960;66958;;;;4
Marketplace;31989;2020-07-01 10:50:42Z;16683;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1408;Correo;Faturado;;1;/1/50/54/;6459 -  L;2450;2450;41250;;;;1
Marketplace;47933;2020-07-28 11:46:47Z;16813;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/1/50/54/;6459 -  L;4000;4000;4000;;;;2
Marketplace;46007;2020-07-22 19:30:11Z;8073;CORRIENTES;Corrientes;residential;3400;Correo;Faturado;;1;/1/50/54/;6459 -  L;4000;4000;21599;;;;1
Marketplace;44515;2020-07-19 20:05:35Z;11400;Entre Ríos;Paraná;residential;3100;Correo;Faturado;;1;/1/50/54/;6459 -  L;4000;4000;54545;;;;1
Marketplace;43087;2020-07-17 11:34:51Z;11842;Mendoza;Villa Nueva;residential;5521;Correo;Faturado;;1;/1/50/54/;6459 -  L;2450;2450;83795;x;;;2
Marketplace;41925;2020-07-15 11:19:50Z;16684;Córdoba;Córdoba;pickup;5016;Correo Sucursal;Cancelado;;1;/1/50/54/;6459 -  L;2450;2450;12250;;empleado;;1
Marketplace;39803;2020-07-11 07:08:19Z;16685;Córdoba;Córdoba;pickup;5016;Correo Sucursal;Cancelado;;1;/1/50/54/;6459 -  L;2450;2450;7350;;sistema;;1
Marketplace;39277;2020-07-10 15:43:01Z;11273;Buenos Aires;Jose Clemente Paz;pickup;1665;Correo Sucursal;Faturado;;1;/1/50/54/;6459 -  L;2450;2450;78195;x;;;1
Marketplace;31989;2020-07-01 10:50:42Z;16683;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1408;Correo;Faturado;;2;/1/50/54/;6459 -  M;2450;4900;41250;;;;1
Marketplace;44749;2020-07-20 02:55:58Z;11402;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Cancelado;;1;/1/50/54/;6459 -  M;4000;4000;4000;;sistema;;1
Marketplace;43359;2020-07-17 21:38:23Z;16500;Buenos Aires;Ciudad Madero;residential;1768;Correo;Faturado;;1;/1/50/54/;6459 -  M;2450;2450;23949;;;;2
Marketplace;43087;2020-07-17 11:34:51Z;11842;Mendoza;Villa Nueva;residential;5521;Correo;Faturado;;1;/1/50/54/;6459 -  M;2450;2450;83795;x;;;2
Marketplace;33653;2020-07-03 19:40:34Z;13910;Córdoba;La Calera;residential;5151;Correo;Faturado;;1;/1/50/54/;6459 -  M;2450;2450;59990;x;;;1
Marketplace;32239;2020-07-01 15:06:03Z;16686;Buenos Aires;Isidro Casanova;residential;1765;Correo;Faturado;;1;/1/50/54/;6459 -  S;2450;2450;19200;;;;1
Marketplace;43487;2020-07-18 10:24:10Z;16814;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1416;Correo;Faturado;;1;/1/50/54/;6459 -  S;2450;2450;25350;;;;2
Marketplace;43087;2020-07-17 11:34:51Z;11842;Mendoza;Villa Nueva;residential;5521;Correo;Faturado;;2;/1/50/54/;6459 -  S;2450;4900;83795;x;;;2
Marketplace;43155;2020-07-17 13:47:33Z;12151;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/50/54/;6459 -  S;2450;2450;2450;;;;1
Marketplace;31989;2020-07-01 10:50:42Z;16683;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1408;Correo;Faturado;;1;/1/50/54/;6459 -  XL;2450;2450;41250;;;;1
Marketplace;47903;2020-07-28 11:29:04Z;16815;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/1/50/54/;6459 -  XL;4000;4000;4000;;;;2
Marketplace;39277;2020-07-10 15:43:01Z;11273;Buenos Aires;Jose Clemente Paz;pickup;1665;Correo Sucursal;Faturado;;1;/1/50/54/;6459 -  XL;2450;2450;78195;x;;;1
Marketplace;36585;2020-07-07 09:58:00Z;11326;Córdoba;Córdoba;residential;5012;Correo;Faturado;;1;/1/50/54/;6459 -  XL;2450;2450;60899;x;;;1
Marketplace;33653;2020-07-03 19:40:34Z;13910;Córdoba;La Calera;residential;5151;Correo;Faturado;;1;/1/50/54/;6459 -  XL;2450;2450;59990;x;;;1
Marketplace;33299;2020-07-03 10:15:04Z;13696;Santa Fé;San Carlos Centro;residential;3013;Correo;Faturado;;1;/1/50/54/;6459 -  XL;2450;2450;19349;;;;2
Marketplace;32239;2020-07-01 15:06:03Z;16686;Buenos Aires;Isidro Casanova;residential;1765;Correo;Faturado;;2;/1/50/54/;6459 -  XS;2450;4900;19200;;;;1
Marketplace;37455;2020-07-08 11:48:40Z;11801;Tucumán;San Miguel De Tucumán;residential;4000;Correo;Faturado;;2;/1/50/54/;6459 -  XS;2450;4900;60197;x;;;1
Marketplace;31989;2020-07-01 10:50:42Z;16683;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1408;Correo;Faturado;;2;/1/50/54/;6459 -  XXL;2450;4900;41250;;;;1
Marketplace;46007;2020-07-22 19:30:11Z;8073;CORRIENTES;Corrientes;residential;3400;Correo;Faturado;;1;/1/50/54/;6459 -  XXL;4000;4000;21599;;;;1
Marketplace;41925;2020-07-15 11:19:50Z;16684;Córdoba;Córdoba;pickup;5016;Correo Sucursal;Cancelado;;1;/1/50/54/;6459 -  XXL;2450;2450;12250;;empleado;;1
Marketplace;37043;2020-07-07 18:11:33Z;14373;Chaco;Las Breñas;residential;3722;Correo;Cancelado;;1;/1/50/54/;6459 -  XXL;2450;2450;60449;x;;;1
Marketplace;36731;2020-07-07 12:23:18Z;12539;Jujuy;San Pedro;residential;4500;Correo;Cancelado;;1;/1/50/54/;6459 -  XXL;2450;2450;61299;x;empleado;;1
Marketplace;35789;2020-07-06 10:26:10Z;11997;Córdoba;Villa Allende;residential;5105;Correo;Faturado;;2;/1/50/696/;6460 -  L;8899;17798;60993;x;;;2
Marketplace;39785;2020-07-11 05:09:28Z;13148;SANTA FÉ;Rosário;residential;2000;Correo;Faturado;;1;/1/50/696/;6460 -  XL;8899;8899;56148;;;;1
Marketplace;34867;2020-07-05 09:04:28Z;12934;Rio Negro;Cipolletti;pickup;8324;Correo Sucursal;Faturado;;1;/1/50/696/;6460 -  XXL;8899;8899;65797;x;;;2
Marketplace;43745;2020-07-18 16:12:16Z;16816;Córdoba;Córdoba;pickup;5016;Correo Sucursal;Faturado;;1;/1/50/53/;6461 -  L;15989;15989;27888;;;;1
Marketplace;41499;2020-07-12 20:22:13Z;14731;Córdoba;Monte Cristo;residential;5125;Correo;Faturado;;1;/295/301/351/;6462 -  38;29599;29599;107997;x;;;3
Marketplace;47443;2020-07-27 07:52:23Z;13789;Buenos Aires;Banfield;residential;1828;Correo;Cancelado;;1;/298/303/326/;6463 -  38;49999;49999;156298;x;;;4
Marketplace;42369;2020-07-15 20:44:09Z;16817;San Luis;San Luis;residential;5700;Correo;Faturado;;1;/295/301/369/;6464 -  38;41999;41999;46499;;;;3
Marketplace;45179;2020-07-20 21:48:03Z;16818;Buenos Aires;Abasto;residential;1903;Correo;Faturado;;1;/295/301/369/;6464 -  40;41999;41999;46499;;;;3
Marketplace;44651;2020-07-19 23:03:47Z;16722;Santa Cruz;Pico Truncado;residential;9015;Correo;Faturado;;1;/295/301/369/;6464 -  40;41999;41999;157997;x;;;3
Marketplace;43379;2020-07-17 22:22:15Z;16721;Córdoba;Salsipuedes;residential;5113;Correo;Cancelado;;1;/295/301/369/;6464 -  42;41999;41999;46499;;sistema;;3
Marketplace;43095;2020-07-17 11:43:34Z;10248;BUENOS AIRES;Avellaneda;residential;1870;Correo;Faturado;;1;/298/303/352/;6465 -  S;20475;20475;91270;x;;;4
Marketplace;35789;2020-07-06 10:26:10Z;11997;Córdoba;Villa Allende;residential;5105;Correo;Faturado;;1;/1/34/36/;6466 -  0;2099;2099;60993;x;;;2
Marketplace;34473;2020-07-04 18:47:51Z;15138;Chubut;Trelew;pickup;9100;Correo Sucursal;Faturado;;1;/1/34/36/;6466 -  0;2099;2099;60098;x;;;2
Marketplace;35789;2020-07-06 10:26:10Z;11997;Córdoba;Villa Allende;residential;5105;Correo;Faturado;;1;/1/34/36/;6467 -  0;2099;2099;60993;x;;;2
Fulfillment;39319;2020-07-10 16:34:15Z;16819;Buenos Aires;La Plata;residential;1902;Correo;Faturado;;2;/1/50/54/;6468 -  XXL;8250;16500;16701.99;;;;1
Fulfillment;44113;2020-07-19 06:44:38Z;16820;Buenos Aires;Saladillo;residential;7260;Correo;Faturado;;2;/1/50/54/;6469 -  XXXL;11550;23100;23100;;;;1
Marketplace;44515;2020-07-19 20:05:35Z;11400;Entre Ríos;Paraná;residential;3100;Correo;Faturado;;1;/1/50/54/;6470 -  L;8599;8599;54545;;;;1
Marketplace;41149;2020-07-12 15:58:06Z;12074;Córdoba;Río Segundo;residential;5960;Correo;Faturado;;1;/1/50/54/;6470 -  L;7499;7499;123395;x;;;1
Marketplace;39277;2020-07-10 15:43:01Z;11273;Buenos Aires;Jose Clemente Paz;pickup;1665;Correo Sucursal;Faturado;;1;/1/50/54/;6470 -  XL;7499;7499;78195;x;;;1
Marketplace;40773;2020-07-12 09:40:27Z;12497;Salta;Salta;residential;4400;Correo;Faturado;;1;/1/50/54/;6471 -  10;4699;4699;60700.99;x;;;2
Marketplace;39715;2020-07-11 00:13:46Z;11783;Córdoba;Río Segundo;residential;5960;Correo;Faturado;;1;/1/50/54/;6472 -  M;5699;5699;65196;x;;;1
Marketplace;45777;2020-07-22 11:59:08Z;11214;BUENOS AIRES;Florida;residential;1602;Correo;Faturado;;1;/1/50/54/;6472 -  S;6599;6599;165362;x;;;1
Marketplace;38331;2020-07-09 12:21:00Z;16821;Córdoba;Capital;pickup;5003;Correo Sucursal;Faturado;;1;/1/50/59/;6473 -  M;13299;13299;13299;;;;1
Marketplace;33237;2020-07-03 00:39:23Z;16822;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/50/59/;6473 -  S;13299;13299;13299;;;;1
Marketplace;32131;2020-07-01 12:47:01Z;16823;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/50/59/;6473 -  XL;13299;13299;13299;;;;1
Marketplace;35625;2020-07-06 00:44:09Z;16824;Buenos Aires;Baradero;residential;2942;Correo;Faturado;;1;/1/50/59/;6473 -  XL;13299;13299;17799;;;;1
Marketplace;37147;2020-07-07 20:25:58Z;15481;Catamarca;San Fdo Del Valle De Catamarca;residential;4700;Correo;Faturado;;1;/1/50/52/;6474 -  XXL;8799;8799;60678;x;;;1
Marketplace;38833;2020-07-09 22:49:54Z;13631;Córdoba;Capital;pickup;5003;Correo Sucursal;Faturado;;1;/1/50/52/;6475 -  M;8799;8799;20397;;;;1
Marketplace;35255;2020-07-05 16:13:47Z;16825;CORRIENTES;Corrientes;residential;3400;Correo;Faturado;;1;/1/50/52/;6475 -  XXL;8799;8799;13299;;;;1
Marketplace;35065;2020-07-05 12:10:52Z;16735;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1211;Correo;Faturado;;1;/1/50/51/;6476 -  14;15799;15799;61597;x;;;2
Marketplace;35065;2020-07-05 12:10:52Z;16735;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1211;Correo;Faturado;;1;/1/50/51/;6476 -  16;15799;15799;61597;x;;;2
Marketplace;48037;2020-07-28 14:51:33Z;16826;Neuquen;Neuquen;pickup;8300;Correo Sucursal;Faturado;;2;/1/50/51/;6477 -  XXXL;16899;33798;38298;;;;1
Marketplace;42269;2020-07-15 18:13:57Z;16827;Córdoba;Córdoba;pickup;5009;Ret Suc;Faturado;;1;/1/50/56/;6478 -  XL;7499;7499;7499;;;;2
Marketplace;37217;2020-07-07 21:56:49Z;16828;Buenos Aires;La Plata;pickup;1900;Correo Sucursal;Faturado;;1;/298/303/326/;6479 -  XXL;32899;32899;37399;;;;4
Marketplace;33431;2020-07-03 13:45:08Z;16829;Santa Fé;Rufino;residential;6100;Correo;Faturado;;1;/298/303/326/;6480 -  L;59999;59999;59999;x;;;4
Marketplace;35845;2020-07-06 11:22:07Z;12946;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1275;Correo;Cancelado;;1;/298/303/326/;6480 -  XXL;59999;59999;171999;x;sistema;;4
Marketplace;42419;2020-07-15 22:05:51Z;16830;Buenos Aires;Quilmes;residential;1878;Correo;Faturado;;1;/1/50/54/;6481 -  XL;64999;64999;64999;x;;;1
Marketplace;42077;2020-07-15 14:21:55Z;14159;Buenos Aires;Bernal Oeste;residential;1876;Correo;Faturado;;1;/1/50/54/;6481 -  XL;64999;64999;124998;x;;;1
Marketplace;40395;2020-07-11 20:13:01Z;16831;Córdoba;Córdoba;pickup;5010;Correo Sucursal;Faturado;;1;/1/50/54/;6481 -  XL;64999;64999;64999;;;;1
Marketplace;48689;2020-07-30 14:21:03Z;12551;Buenos Aires;Avellaneda;residential;1870;Correo;Cancelado;;1;/1/50/54/;6482 -  L;54999;54999;59499;;empleado;;1
Marketplace;42979;2020-07-16 23:02:51Z;13390;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Cancelado;;1;/1/50/54/;6482 -  M;54999;54999;204998;;sistema;;1
Marketplace;41583;2020-07-12 22:16:05Z;4991;BUENOS AIRES;Bernal Oeste;residential;1876;Correo;Faturado;;1;/1/50/54/;6483 -  S;25299;25299;83497;x;;;1
Marketplace;41627;2020-07-14 17:46:17Z;11519;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/298/303/326/;6484 -  M;31899;31899;31899;;;;4
Marketplace;45357;2020-07-21 12:32:34Z;16832;Jujuy;Pálpala;residential;4612;Correo;Faturado;;1;/295/301/325/;6485 -  L;64999;64999;69499;;;;4
Marketplace;48455;2020-07-29 16:37:14Z;16833;CIUDAD AUTÓNOMA DE BUENOS AIRES;Ciudad Autónoma de Buenos Aires;residential;1107;Correo;Faturado;;1;/295/301/325/;6485 -  M;64999;64999;129998;x;;;4
Marketplace;48455;2020-07-29 16:37:14Z;16833;CIUDAD AUTÓNOMA DE BUENOS AIRES;Ciudad Autónoma de Buenos Aires;residential;1107;Correo;Faturado;;1;/298/303/326/;6486 -  M;64999;64999;129998;x;;;4
Marketplace;48597;2020-07-30 02:28:18Z;16834;Santa Fé;Rosário;residential;2000;Correo;Cancelado;;1;/298/303/326/;6487 -  M;59999;59999;64499;;;;4
Marketplace;42769;2020-07-16 15:13:08Z;13423;Santa Cruz;Las Heras;residential;9017;Correo;Faturado;;1;/295/301/325/;6488 -  XL;39299;39299;160897;x;;;4
Marketplace;38443;2020-07-09 15:07:48Z;16835;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/301/325/;6488 -  XL;39299;39299;39299;;;;3
Marketplace;34845;2020-07-05 07:49:04Z;16836;Córdoba;Villa Rumipal;residential;5864;Correo;Faturado;;2;/295/301/325/;6488 -  XL;39299;78598;78598;x;;;3
Marketplace;43317;2020-07-17 19:49:35Z;13124;Santiago del Estero;Santiago Del Estero;residential;4200;Correo;Faturado;;1;/295/301/325/;6489 -  S;39299;39299;94897;x;;;3
Marketplace;34469;2020-07-04 18:43:07Z;10570;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/301/325/;6489 -  S;39299;39299;39299;;;;3
Marketplace;44449;2020-07-19 18:48:03Z;16837;Córdoba;Villa Carlos Paz;pickup;5152;Correo Sucursal;Faturado;;1;/1/50/54/;6490 -  L;39299;39299;39299;;;15;1
Marketplace;48595;2020-07-30 02:24:19Z;16834;Santa Fé;Rosário;residential;2000;Correo;Cancelado;;1;/1/50/54/;6490 -  M;39299;39299;43799;;;;1
Marketplace;46791;2020-07-25 15:44:14Z;4965;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Cancelado;;1;/1/50/54/;6490 -  M;39299;39299;39299;;sistema;;1
Marketplace;46617;2020-07-24 18:24:58Z;16838;Buenos Aires;Remedios De Escalada;residential;1826;Correo;Faturado;;1;/1/50/54/;6490 -  M;39299;39299;43799;;;;1
Marketplace;46413;2020-07-24 01:17:15Z;12800;Buenos Aires;Gregorio De Laferrere;residential;1757;Correo;Cancelado;;1;/1/50/54/;6490 -  M;39299;39299;149697;x;;;1
Marketplace;46381;2020-07-23 22:02:09Z;16839;CÓRDOBA;Oncativo;residential;5986;Correo;Faturado;;1;/1/50/54/;6490 -  M;39299;39299;43799;;;;1
Marketplace;45949;2020-07-22 16:35:54Z;16840;Córdoba;Monte Cristo;residential;5125;Correo;Faturado;;1;/1/50/54/;6490 -  M;39299;39299;43799;;;;1
Marketplace;41787;2020-07-15 00:55:09Z;11684;CÓRDOBA;Elena;residential;5815;Correo;Cancelado;;1;/1/50/54/;6490 -  M;39299;39299;72198;x;empleado;440;1
Marketplace;41021;2020-07-12 14:04:14Z;11684;CÓRDOBA;Elena;residential;5815;Correo;Cancelado;;1;/1/50/54/;6490 -  M;39299;39299;111295;x;empleado;351;1
Marketplace;33293;2020-07-03 10:00:10Z;12561;Córdoba;Córdoba;residential;5000;Correo;Cancelado;;1;/1/50/54/;6490 -  M;39299;39299;67298;x;empleado;;1
Marketplace;43317;2020-07-17 19:49:35Z;13124;Santiago del Estero;Santiago Del Estero;residential;4200;Correo;Faturado;;1;/1/50/54/;6490 -  S;39299;39299;94897;x;;;3
Marketplace;41843;2020-07-15 08:08:57Z;16841;Córdoba;Oliva;residential;5980;Correo;Faturado;;1;/298/303/326/;6491 -  L;39299;39299;43799;;;;4
Marketplace;40575;2020-07-11 23:14:55Z;16842;Salta;Las Lajitas;residential;4449;Correo;Faturado;;1;/298/303/326/;6491 -  L;39299;39299;43799;;;;4
Marketplace;48835;2020-07-30 22:19:43Z;16843;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1425;Correo;Faturado;;1;/298/303/326/;6491 -  M;39299;39299;43799;;;;4
Marketplace;39413;2020-07-10 19:06:32Z;10207;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/301/325/;6492 -  L;39299;39299;39299;;;;4
